state,county,last_sdx_code,frst_sdx_code,hh_size,treat,treat1overN,treatMoverN,confdr_hh_count,frac_confdr_count_men,confdr_hh_count_1861,confdr_hh_binary_1861,frac_confdr_count_men_1861,confdr_hh_MoverN,confdr_any_MoverN,frac_confdr_MoverN_men,children_size,sons_size,slaves_hh_count,realprop_head,realprop_hsum,confdr_hh_binary,battle_county
Georgia,PAULDING,L0431,F202,9,0,0,0,0,0,0,0,0,0,0,0,5,1,0,50,50,0,1
Georgia,PAULDING,L0331,F561,7,0,0,0,3,0.75,1,1,0.25,3,1,0.75,5,2,8,10000,10000,1,1
Georgia,PAULDING,L0569,F035,10,1,1,1,5,1,3,1,0.6,5,1,1,7,3,0,700,700,1,1
Georgia,PAULDING,L0826,F351,7,0,0,0,5,0.833333333333333,0,0,0,5,1,0.833333333333333,4,4,0,200,200,1,1
Georgia,PAULDING,L0521,F612,10,0,0,0,4,1,0,0,0,3.5,1,0.875,7,2,0,0,0,1,1
Georgia,PAULDING,L1566,F622,11,1,1,1,7,1,3,1,0.428571428571429,7,1,1,8,5,0,2000,2000,1,1
Georgia,PAULDING,L1566,F376,7,0,0,0,1,0.5,1,1,0.5,1,1,0.5,5,1,0,0,0,1,1
Georgia,PAULDING,L0886,F024,6,0,0.0909090909090909,1,5,1,4,1,0.8,2.83233082706767,0.995875402792696,0.566466165413534,2,1,0,40000,40000,1,1
Georgia,PAULDING,L0658,F468,6,0,0.5,0.5,4,1,4,1,1,4,1,1,2,2,0,550,550,1,1
Georgia,PAULDING,L0596,F503,8,0,0,0,3,0.75,2,1,0.5,2.5,1,0.625,4,1,0,0,0,1,1
Georgia,PAULDING,L1449,F714,12,1,1,1,9,1,8,1,0.888888888888889,7.24718614718615,1,0.805242905242905,10,8,0,1700,1700,1,1
Georgia,PAULDING,L0020,F301,8,0,0,0,1,0.25,0,0,0,0.166666666666667,0.166666666666667,0.0416666666666667,4,2,0,300,300,1,1
Georgia,PAULDING,L1359,F063,5,0,0.5,0.5,3,1,0,0,0,0.865079365079365,0.666666666666667,0.288359788359788,0,0,0,1000,1000,1,1
Georgia,PAULDING,L1258,F648,7,1,1,1,3,1,2,1,0.666666666666667,3,1,1,4,2,0,600,600,1,1
Georgia,PAULDING,L0416,F024,9,0,0.166666666666667,0.666666666666667,5,1,3,1,0.6,4.5,1,0.9,6,3,0,0,0,1,1
Georgia,PAULDING,L1476,F351,8,0,0.5,0.5,0,0,0,0,0,0,0,0,5,1,10,4000,4000,0,1
Georgia,PAULDING,L1432,F202,12,1,1,1,9,1,6,1,0.666666666666667,9,1,1,9,8,1,5000,5000,1,1
Georgia,PAULDING,L0879,F808,11,0,0,0,3,0.5,2,1,0.333333333333333,0.532489249880554,0.463927376970855,0.0887482083134257,8,4,3,10000,10000,1,1
Georgia,PAULDING,L1142,F024,7,0,0.5,1,4,1,4,1,1,4,1,1,2,2,0,0,0,1,1
Georgia,PAULDING,L0425,F635,9,0,0,0,3,0.75,0,0,0,3,1,0.75,6,3,0,0,0,1,1
Georgia,PAULDING,L1562,F644,8,0,0,0,3,0.75,2,1,0.5,3,1,0.75,5,3,10,4000,4000,1,1
Georgia,PAULDING,L1230,F826,11,0,0,0,1,0.2,0,0,0,0.5,0.5,0.1,8,3,19,4000,4000,1,1
Georgia,PAULDING,L0741,F032,12,0,0,0,4,0.666666666666667,1,1,0.166666666666667,4,1,0.666666666666667,9,4,0,3000,3000,1,1
Georgia,PAULDING,L0834,F202,4,0,0,0,2,0.666666666666667,1,1,0.333333333333333,2,1,0.666666666666667,0,0,3,2000,2000,1,1
Georgia,PAULDING,L1564,F678,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1
Georgia,PAULDING,L0487,F228,5,0,0,0,3,0.75,1,1,0.25,3,1,0.75,0,0,53,14000,14000,1,1
Georgia,PAULDING,L0941,F015,8,1,1,1,3,0.75,3,1,0.75,3,1,0.75,3,2,5,900,900,1,1
Georgia,PAULDING,L0487,F055,3,0,0,0,2,1,2,1,1,2,1,1,1,1,34,7000,7000,1,1
Georgia,PAULDING,L0326,F434,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,300,300,0,1
Georgia,PAULDING,L0246,F376,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1
Georgia,PAULDING,L0524,F468,6,0,0,0,3,1,2,1,0.666666666666667,3,1,1,3,1,0,200,200,1,1
Georgia,PAULDING,L0516,F445,10,0,0,0,2,0.4,0,0,0,2,1,0.4,7,3,0,0,0,1,1
Georgia,PAULDING,L1013,F856,9,0,0,0,4,1,3,1,0.75,4,1,1,6,2,0,0,0,1,1
Georgia,PAULDING,L1005,F202,5,0,0,0,1,0.333333333333333,0,0,0,0.285714285714286,0.285714285714286,0.0952380952380952,1,1,0,1120,1120,1,1
Georgia,PAULDING,L0524,F024,7,1,1,1,3,0.75,2,1,0.5,3,1,0.75,3,2,2,500,500,1,1
Georgia,PAULDING,L0572,F483,6,1,1,1,2,0.666666666666667,1,1,0.333333333333333,2,1,0.666666666666667,3,1,0,150,150,1,1
Georgia,PAULDING,L0432,F202,8,0,0,0,7,1,7,1,1,6.5,1,0.928571428571429,4,4,0,0,450,1,1
Georgia,PAULDING,L0382,F011,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1500,1500,0,1
Georgia,PAULDING,L0022,F035,10,0,0,0,6,1,6,1,1,3.24885620915033,1,0.541476034858388,7,4,0,1500,1500,1,1
Georgia,PAULDING,L1137,F167,11,0,0,0,6,1,5,1,0.833333333333333,6,1,1,8,4,0,100,100,1,1
Georgia,PAULDING,L0509,F202,10,0,0,0,0,0,0,0,0,0,0,0,8,5,0,1500,1500,0,1
Georgia,PAULDING,L0763,F047,9,1,1,1,4,0.8,1,1,0.2,4,1,0.8,6,3,0,100,100,1,1
Georgia,PAULDING,L0975,F468,11,0,0.1,1,5,0.833333333333333,5,1,0.833333333333333,1.47899159663866,0.876393414508661,0.246498599439776,8,4,0,500,500,1,1
Georgia,PAULDING,L0886,F447,3,0,0.333333333333333,1,2,1,2,1,1,1.11382113821138,0.853658536585366,0.556910569105691,0,0,27,1600,1600,1,1
Georgia,PAULDING,L0102,F167,5,0,0,0,3,1,3,1,1,2.5,1,0.833333333333333,3,2,0,0,0,1,1
Georgia,PAULDING,L0093,F148,6,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1
Georgia,PAULDING,L0176,F077,9,0,0,0,5,0.833333333333333,1,1,0.166666666666667,4,1,0.666666666666667,7,5,0,1000,1000,1,1
Georgia,PAULDING,L0916,F500,10,0,0,0,4,1,1,1,0.25,4,1,1,6,3,0,1000,1000,1,1
Georgia,PAULDING,L0608,F024,10,0,0,0,0,0,0,0,0,0,0,0,6,2,0,1200,1200,0,1
Georgia,PAULDING,L0102,F024,6,0,0.333333333333333,1,2,1,2,1,1,2,1,1,4,1,14,3000,3000,1,1
Georgia,PAULDING,L0601,F468,7,0,0,0,0,0,0,0,0,0,0,0,2,1,0,700,700,0,1
Georgia,PAULDING,L1232,F447,11,0,0,0,5,1,5,1,1,5,1,1,8,4,0,0,0,1,1
Georgia,PAULDING,L0831,F138,8,0,0,0,4,1,1,1,0.25,4,1,1,2,0,0,250,250,1,1
Georgia,PAULDING,L0099,F065,9,0,0,0,4,0.8,4,1,0.8,4,1,0.8,7,4,0,0,0,1,1
Georgia,PAULDING,L1011,F780,4,0,0,0,3,1,3,1,1,3,1,1,0,0,17,1000,1000,1,1
Georgia,PAULDING,L0530,F493,10,0,0,0,4,0.8,2,1,0.4,4,1,0.8,8,4,4,1800,1800,1,1
Georgia,PAULDING,L1508,F024,10,0,0.125,0.625,0,0,0,0,0,0,0,0,8,5,0,150,150,0,1
Georgia,PAULDING,L1137,F135,11,0,0,0,4,0.666666666666667,2,1,0.333333333333333,4,1,0.666666666666667,8,5,0,300,300,1,1
Georgia,PAULDING,L0449,F261,6,0,0,0,2,0.666666666666667,0,0,0,2,1,0.666666666666667,2,1,0,1500,1500,1,1
Georgia,PAULDING,L0830,F250,5,0,0,0,2,1,0,0,0,2,1,1,2,1,0,0,0,1,1
Georgia,PAULDING,L1267,F697,11,0,0,0,5,0.833333333333333,0,0,0,4,1,0.666666666666667,8,5,0,0,0,1,1
Georgia,PAULDING,L0524,F468,5,0,0,0,3,1,3,1,1,3,1,1,2,1,0,150,150,1,1
Georgia,PAULDING,L1065,F853,17,0,0,0,6,1,3,1,0.5,6,1,1,15,5,0,0,0,1,1
Georgia,PAULDING,L1276,F561,11,0,0,0,5,1,4,1,0.8,5,1,1,7,3,0,300,300,1,1
Georgia,PAULDING,L0557,F602,10,1,1,1,4,0.666666666666667,0,0,0,3,1,0.5,8,5,0,0,0,1,1
Georgia,PAULDING,L1434,F024,7,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1200,1200,0,1
Georgia,PAULDING,L1439,F168,3,0,0,0,2,1,1,1,0.5,2,1,1,1,1,0,20,20,1,1
Georgia,PAULDING,L1501,F281,9,0,0,0,3,1,3,1,1,2.5,1,0.833333333333333,7,2,0,200,200,1,1
Georgia,PAULDING,L0881,F202,6,0,0,0,2,0.5,2,1,0.5,2,1,0.5,3,2,0,175,175,1,1
Georgia,PAULDING,L0194,F468,8,0,0.333333333333333,0.333333333333333,4,1,3,1,0.75,3.66666666666667,1,0.916666666666667,5,2,1,400,400,1,1
Georgia,PAULDING,L0102,F148,9,0,0,0,3,1,2,1,0.666666666666667,3,1,1,5,2,0,1500,1500,1,1
Georgia,PAULDING,L1100,F468,6,1,1,1,4,1,3,1,0.75,3.5,1,0.875,3,2,0,250,250,1,1
Georgia,PAULDING,L0228,F077,10,0,0,0,2,0.666666666666667,0,0,0,2,1,0.666666666666667,7,2,0,1500,1500,1,1
Georgia,PAULDING,L0611,F468,7,0,0,0,2,1,2,1,1,2,1,1,2,0,0,1000,1000,1,1
Georgia,PAULDING,L0611,F200,7,0,0,0,4,1,4,1,1,4,1,1,4,2,0,0,0,1,1
Georgia,PAULDING,L0569,F035,10,1,1,1,5,0.833333333333333,2,1,0.333333333333333,5,1,0.833333333333333,7,4,0,150,150,1,1
Georgia,PAULDING,L0802,F024,8,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2500,2500,0,1
Georgia,PAULDING,L0791,F376,5,0,0,0,2,1,1,1,0.5,2,1,1,3,1,0,500,500,1,1
Georgia,PAULDING,L1512,F606,11,0,0,0,5,0.833333333333333,3,1,0.5,4.5,1,0.75,9,5,0,1000,1000,1,1
Georgia,PAULDING,L0023,F024,10,0,0.5,0.5,6,1,3,1,0.5,5.66666666666667,1,0.944444444444444,8,5,0,1260,1260,1,1
Georgia,PAULDING,L0114,F609,8,0,0,0,3,1,2,1,0.666666666666667,3,1,1,5,2,0,200,200,1,1
Georgia,PAULDING,L1433,F561,9,0,0,0,4,1,3,1,0.75,4,1,1,5,1,2,250,250,1,1
Georgia,PAULDING,L1552,F629,9,0,0,0,0,0,0,0,0,0,0,0,6,4,0,1200,1200,0,1
Georgia,PAULDING,L0304,F024,10,0,0,0,2,0.333333333333333,0,0,0,2,1,0.333333333333333,8,5,0,150,150,1,1
Georgia,PAULDING,L1492,F024,8,0,0,0,3,1,2,1,0.666666666666667,3,1,1,5,2,0,800,800,1,1
Georgia,PAULDING,L0326,F376,14,0,0.166666666666667,1,0,0,0,0,0,0,0,0,8,3,0,300,300,0,1
Georgia,PAULDING,L1492,F238,8,0,0,0,3,1,2,1,0.666666666666667,3,1,1,4,1,0,3000,3000,1,1
Georgia,PAULDING,L0679,F463,6,0,0,0,5,1,2,1,0.4,4.66666666666667,1,0.933333333333333,2,2,4,700,700,1,1
Georgia,PAULDING,L0882,F047,8,0,0,0,0,0,0,0,0,0,0,0,5,2,0,800,800,0,1
Georgia,PAULDING,L0882,F468,9,0,0,0,0,0,0,0,0,0,0,0,7,4,0,250,250,0,1
Georgia,PAULDING,L0137,F024,5,0,0,0,3,1,3,1,1,3,1,1,1,0,0,0,0,1,1
Georgia,PAULDING,L1602,F351,7,0,0,0,2,1,1,1,0.5,2,1,1,3,1,0,600,600,1,1
Georgia,PAULDING,L0809,F167,13,1,1,1,5,1,5,1,1,4.25,1,0.85,11,4,0,300,300,1,1
Georgia,PAULDING,L0680,F293,12,1,1,1,0,0,0,0,0,0,0,0,9,3,0,4000,4000,0,1
Georgia,PAULDING,L1137,F301,11,1,1,1,7,1,7,1,1,6.55555555555556,1,0.936507936507937,8,5,0,450,450,1,1
Georgia,PAULDING,L1221,F376,3,0,0,0,1,1,1,1,1,1,1,1,1,0,1,2500,2500,1,1
Georgia,PAULDING,L1402,F561,7,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1
Georgia,PAULDING,L0738,F468,10,0,0,0,0,0,0,0,0,0,0,0,7,5,0,500,500,0,1
Georgia,PAULDING,L0194,F561,11,1,1,1,4,1,3,1,0.75,4,1,1,4,0,0,100,100,1,1
Georgia,PAULDING,L0822,F202,6,1,1,1,0,0,0,0,0,0,0,0,5,4,0,200,200,0,1
Georgia,PAULDING,L1137,F694,10,0,0,0,5,1,5,1,1,4.55555555555556,1,0.911111111111111,4,2,0,150,150,1,1
Georgia,PAULDING,L1207,F041,4,0,0.5,0.5,2,0.666666666666667,0,0,0,1,0.75,0.333333333333333,0,0,1,800,800,1,1
Georgia,PAULDING,L1044,F376,13,0,0,0,7,1,5,1,0.714285714285714,7,1,1,11,6,0,1000,1000,1,1
Georgia,PAULDING,L0892,F810,10,0,0,0,7,1,4,1,0.571428571428571,5.77777777777778,1,0.825396825396825,6,5,0,200,200,1,1
Georgia,PAULDING,L0463,F597,6,0,0,0,4,1,2,1,0.5,4,1,1,3,2,0,4500,4500,1,1
Georgia,PIKE,L1508,F052,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,200,200,0,0
Georgia,PIKE,L0320,F468,7,1,1,1,2,1,2,1,1,2,1,1,1,0,12,2600,2600,1,0
Georgia,PIKE,L0438,F052,6,0,0,0,0,0,0,0,0,0,0,0,4,1,0,480,480,0,0
Georgia,PIKE,L0205,F602,3,1,1,1,1,1,0,0,0,0.666666666666667,0.666666666666667,0.666666666666667,0,0,4,875,875,1,0
Georgia,PIKE,L1200,F281,9,0,0,0,5,1,1,1,0.2,5,1,1,7,4,0,900,900,1,0
Georgia,PIKE,L1089,F161,7,0,0,0,3,1,3,1,1,3,1,1,3,1,16,0,0,1,0
Georgia,PIKE,L0245,F376,10,0,0.5,1,7,1,6,1,0.857142857142857,7,1,1,5,4,10,600,600,1,0
Georgia,PIKE,L0090,F024,6,0,0,0,0,0,0,0,0,0,0,0,3,2,0,3000,3000,0,0
Georgia,PIKE,L0192,F376,5,0,0,0,0,0,0,0,0,0,0,0,2,1,3,500,500,0,0
Georgia,PIKE,L0662,F448,9,0,0,0,4,1,3,1,0.75,1.6468253968254,1,0.411706349206349,3,1,7,2500,2500,1,0
Georgia,PIKE,L0520,F468,9,0,0.5,0.5,6,1,6,1,1,4.83333333333333,1,0.805555555555556,5,3,8,4750,4750,1,0
Georgia,PIKE,L1073,F077,9,1,1,1,4,1,4,1,1,4,1,1,6,3,4,1000,1000,1,0
Georgia,PIKE,L0876,F468,10,0,0,0,6,0.857142857142857,5,1,0.714285714285714,6,1,0.857142857142857,6,5,9,3500,3500,1,0
Georgia,PIKE,L1510,F468,8,1,1,1,1,0.2,1,1,0.2,1,1,0.2,4,2,0,1200,1200,1,0
Georgia,PIKE,L1099,F352,8,0,0,0,5,1,4,1,0.8,5,1,1,5,3,0,0,0,1,0
Georgia,PIKE,L0555,F024,11,0,0.333333333333333,1,0,0,0,0,0,0,0,0,9,5,5,1300,1300,0,0
Georgia,PIKE,L0520,F799,7,0,0,0,3,1,2,1,0.666666666666667,3,1,1,5,2,0,1200,1200,1,0
Georgia,PIKE,L0147,F506,9,0,0,0,4,0.8,4,1,0.8,4,1,0.8,7,4,1,800,800,1,0
Georgia,PIKE,L0147,F833,10,0,0,0,3,0.75,1,1,0.25,3,1,0.75,6,2,26,6000,6000,1,0
Georgia,PIKE,L0480,F024,3,1,1,1,2,1,2,1,1,2,1,1,0,0,2,0,0,1,0
Georgia,PIKE,L1089,F618,9,0,0,0,5,1,4,1,0.8,3.50505050505051,1,0.701010101010101,7,4,15,525,525,1,0
Georgia,PIKE,L1378,F538,10,0,0,0,5,1,3,1,0.6,5,1,1,7,3,0,2000,2000,1,0
Georgia,PIKE,L0030,F468,9,0,0,0,0,0,0,0,0,0,0,0,6,3,1,1000,1000,0,0
Georgia,PIKE,L0825,F202,9,1,1,1,5,1,3,1,0.6,3.39774436090226,1,0.679548872180451,7,4,33,3000,3000,1,0
Georgia,PIKE,L0971,F167,6,1,1,1,3,1,1,1,0.333333333333333,2,0.962962962962963,0.666666666666667,3,1,1,1500,1500,1,0
Georgia,PIKE,L0602,F024,7,1,1,1,3,1,2,1,0.666666666666667,3,1,1,2,1,1,0,0,1,0
Georgia,PIKE,L0347,F063,8,0,0,0,5,1,3,1,0.6,5,1,1,4,2,0,1500,1500,1,0
Georgia,PIKE,L1449,F561,12,0,0.5,1,6,1,4,1,0.666666666666667,4.28051948051948,1,0.713419913419913,8,4,2,3530,3530,1,0
Georgia,PIKE,L0120,F170,5,1,1,1,3,1,2,1,0.666666666666667,2.5,1,0.833333333333333,0,0,0,0,0,1,0
Georgia,PIKE,L1218,F035,9,0,0.5,0.5,6,0.857142857142857,6,1,0.857142857142857,6,1,0.857142857142857,5,4,23,7300,7300,1,0
Georgia,PIKE,L0248,F077,10,1,1,1,7,1,2,1,0.285714285714286,5.5,1,0.785714285714286,7,6,0,500,500,1,0
Georgia,PIKE,L0053,F377,12,0,0,0,2,0.333333333333333,2,1,0.333333333333333,1.2,1,0.2,8,4,0,1500,1500,1,0
Georgia,PIKE,L0219,F167,6,1,1,1,1,0.333333333333333,1,1,0.333333333333333,1,1,0.333333333333333,1,1,0,10350,10350,1,0
Georgia,PIKE,L1068,F376,13,0,0,0,9,0.9,5,1,0.5,9,1,0.9,8,6,11,8300,8300,1,0
Georgia,PIKE,L0975,F178,13,0,0.25,0.75,9,1,5,1,0.555555555555556,1.7476551911087,0.858385594237695,0.194183910123189,8,6,20,10000,10000,1,0
Georgia,PIKE,L0894,F376,7,0,0.333333333333333,1,5,1,1,1,0.2,1.38852813852814,1,0.277705627705628,3,3,0,2500,2500,1,0
Georgia,PIKE,L0464,F077,5,1,1,1,1,1,0,0,0,0.5,0.5,0.5,1,0,8,6370,6370,1,0
Georgia,PIKE,L0985,F561,10,0,0,0,8,1,7,1,0.875,7.5,1,0.9375,4,3,12,6100,6100,1,0
Georgia,PIKE,L0892,F158,9,0,0,0,5,1,2,1,0.4,4.3,1,0.86,6,3,5,3000,3000,1,0
Georgia,PIKE,L1278,F468,5,0,0,0,1,1,1,1,1,1,1,1,1,0,0,4000,4000,1,0
Georgia,PIKE,L0886,F047,10,0,0.111111111111111,0.222222222222222,5,1,5,1,1,1.98931133428981,0.966944045911047,0.397862266857963,7,3,5,8000,8000,1,0
Georgia,PIKE,L1572,F376,9,0,0,0,4,0.8,3,1,0.6,4,1,0.8,6,3,0,400,400,1,0
Georgia,PIKE,L0225,F447,5,1,1,1,1,0.5,1,1,0.5,1,1,0.5,2,0,14,5000,5000,1,0
Georgia,PIKE,L0069,F602,7,0,0,0,6,1,3,1,0.5,6,1,1,3,3,9,780,780,1,0
Georgia,PIKE,L0244,F566,7,0,0,0,2,0.5,0,0,0,1.5,1,0.375,5,3,23,3500,3500,1,0
Georgia,PIKE,L0876,F376,7,0,0,0,3,1,1,1,0.333333333333333,2.08333333333333,1,0.694444444444445,2,1,23.5,8000,8000,1,0
Georgia,PIKE,L1578,F620,9,0,0,0,5,1,5,1,1,4.5,1,0.9,3,2,0,6000,6000,1,0
Georgia,PIKE,L0345,F351,10,0,0,0,1,0.333333333333333,0,0,0,1,1,0.333333333333333,6,1,15,3500,3500,1,0
Georgia,PIKE,L1372,F351,9,0,0,0,5,1,3,1,0.6,3.76190476190476,1,0.752380952380952,4,3,0,1550,1550,1,0
Georgia,PIKE,L1565,F024,7,0,0,0,3,1,2,1,0.666666666666667,3,1,1,3,1,35,40500,40500,1,0
Georgia,PIKE,L0125,F055,7,0,0,0,3,1,2,1,0.666666666666667,3,1,1,1,1,0,0,0,1,0
Georgia,PIKE,L0555,F423,9,0,0,0,0,0,0,0,0,0,0,0,7,5,14,3000,3000,0,0
Georgia,PIKE,L0958,F464,9,0,0,0,3,0.75,3,1,0.75,3,1,0.75,5,2,0,1000,1000,1,0
Georgia,PIKE,L0555,F777,10,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0
Georgia,PIKE,L1306,F055,10,1,1,1,5,1,5,1,1,5,1,1,4,1,2,2000,2000,1,0
Georgia,PIKE,L1101,F301,11,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1800,1800,0,0
Georgia,PIKE,L1073,F602,13,0,0,0,3,1,2,1,0.666666666666667,3,1,1,8,2,0,1600,1600,1,0
Georgia,PIKE,L0151,F602,11,0,0,0,2,0.25,0,0,0,1.5,1,0.1875,7,5,1,0,0,1,0
Georgia,PIKE,L0945,F047,12,0,0,0,7,1,4,1,0.571428571428571,6.33333333333333,1,0.904761904761905,5,3,0,1600,1600,1,0
Georgia,PIKE,L0799,F024,5,0,0,0,1,0.5,1,1,0.5,1,1,0.5,2,0,1,1000,1000,1,0
Georgia,PIKE,L0555,F148,12,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0
Georgia,PIKE,L0763,F376,7,0,0.5,0.5,3,1,1,1,0.333333333333333,3,1,1,4,2,0,0,0,1,0
Georgia,PIKE,L1129,F799,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Georgia,PIKE,L0080,F538,5,0,0,0,2,1,1,1,0.5,2,1,1,2,0,0,500,500,1,0
Georgia,PIKE,L1605,F376,8,0,0,0,3,1,3,1,1,3,1,1,4,1,0,1600,1600,1,0
Georgia,PIKE,L0438,F024,8,0,0.0476190476190476,1,0,0,0,0,0,0,0,0,5,2,0,800,800,0,0
Georgia,PIKE,L0886,F678,7,0,0,0,3,1,1,1,0.333333333333333,0.934333958724203,0.812960023091355,0.311444652908068,5,2,5,350,350,1,0
Georgia,PIKE,L1137,F284,13,0,0,0,7,0.875,6,1,0.75,6.5,1,0.8125,8,5,7,1200,1200,1,0
Georgia,PIKE,L0282,F230,5,0,0,0,3,1,2,1,0.666666666666667,2.5,1,0.833333333333333,2,2,13,3750,3750,1,0
Georgia,PIKE,L1478,F024,9,0,0,0,0,0,0,0,0,0,0,0,6,2,0,800,800,0,0
Georgia,PIKE,L0716,F571,11,0,0,0,4,1,4,1,1,4,1,1,7,3,0,600,600,1,0
Georgia,PIKE,L0363,F602,7,0,0,0,4,1,3,1,0.75,3.11111111111111,1,0.777777777777778,2,2,8,0,0,1,0
Georgia,PIKE,L0509,F561,6,1,1,1,2,1,1,1,0.5,0.480769230769231,0.423076923076923,0.240384615384615,4,1,0,700,700,1,0
Georgia,PIKE,L0192,F495,9,0,0,0,0,0,0,0,0,0,0,0,5,3,2,2400,2400,0,0
Georgia,PIKE,L0941,F167,10,0,0,0,4,1,4,1,1,4,1,1,2,1,5,1200,1200,1,0
Georgia,PIKE,L0879,F024,6,0,0.1,0.8,2,0.666666666666667,1,1,0.333333333333333,0.67948717948718,0.564102564102564,0.226495726495727,2,1,2,4000,4000,1,0
Georgia,PIKE,L0509,F202,13,0,0.333333333333333,1,6,0.857142857142857,5,1,0.714285714285714,2.42754794225382,0.960003232062056,0.346792563179118,9,5,0,1500,1500,1,0
Georgia,PIKE,L0560,F003,12,1,1,1,2,0.333333333333333,0,0,0,2,1,0.333333333333333,9,4,0,0,0,1,0
Georgia,PIKE,L0619,F055,6,0,0.5,1,2,1,1,1,0.5,2,1,1,2,0,0,700,700,1,0
Georgia,PIKE,L1105,F024,9,0,0.25,1,3,0.75,0,0,0,0.333333333333333,0.297668038408779,0.0833333333333333,7,2,0,600,600,1,0
Georgia,PIKE,L1501,F606,10,0,0,0,5,1,5,1,1,5,1,1,7,4,0,0,0,1,0
Georgia,PIKE,L1616,F055,6,1,1,1,2,0.666666666666667,0,0,0,0.583333333333333,0.5,0.194444444444444,3,1,14,10000,10000,1,0
Georgia,PIKE,L0875,F201,8,0,0,0,2,1,0,0,0,2,1,1,6,1,0,700,700,1,0
Georgia,PIKE,L0662,F468,10,0,0.25,0.5,7,1,2,1,0.285714285714286,2.23104575163399,0.962817719680465,0.318720821661998,7,6,0,0,0,1,0
Georgia,PIKE,L1177,F701,10,0,0,0,5,1,2,1,0.4,3.28571428571429,1,0.657142857142857,7,4,0,1000,1000,1,0
Georgia,PIKE,L1101,F468,8,0,0.333333333333333,1,0,0,0,0,0,0,0,0,3,1,7,4000,4000,0,0
Georgia,PIKE,L0975,F743,5,0,0,0,3,1,2,1,0.666666666666667,0.807563025210084,0.621848739495798,0.269187675070028,2,2,23,600,600,1,0
Georgia,PIKE,L1207,F202,7,1,1,1,2,0.5,0,0,0,1.5,1,0.375,3,2,1,1500,1500,1,0
Georgia,PIKE,L0943,F635,13,0,0,0,6,1,6,1,1,6,1,1,6,3,20,4000,4000,1,0
Georgia,PIKE,L1212,F376,7,0,0,0,1,0.2,0,0,0,1,1,0.2,3,3,11,3000,3000,1,0
Georgia,PIKE,L0971,F032,5,1,1,1,3,1,0,0,0,1.45,1,0.483333333333333,1,0,2.5,1040,1040,1,0
Georgia,PIKE,L0845,F447,8,0,0,0,3,1,2,1,0.666666666666667,2.5,1,0.833333333333333,1,1,0,1065,1065,1,0
Georgia,PIKE,L1119,F024,9,1,1,1,0,0,0,0,0,0,0,0,2,1,0,1500,1500,0,0
Georgia,PIKE,L0200,F376,7,1,1,1,3,0.75,0,0,0,3,1,0.75,3,2,18,4200,4200,1,0
Georgia,PIKE,L1100,F093,5,0,0,0,2,1,0,0,0,2,1,1,2,0,13,12000,12000,1,0
Georgia,PIKE,L1565,F872,10,1,1,1,5,1,2,1,0.4,4,1,0.8,7,4,6,5500,5500,1,0
Georgia,PIKE,L0763,F230,6,0,0,0,2,1,2,1,1,2,1,1,2,0,2,1000,1000,1,0
Georgia,PIKE,L1509,F445,10,0,0,0,0,0,0,0,0,0,0,0,6,4,0,500,500,0,0
Georgia,PIKE,L1257,F584,9,0,0,0,1,0.25,0,0,0,0.5,0.5,0.125,4,2,6,5000,5000,1,0
Georgia,PIKE,L1027,F376,12,0,0,0,0,0,0,0,0,0,0,0,8,5,0,1400,1400,0,0
Georgia,PIKE,L1185,F376,10,0,0,0,0,0,0,0,0,0,0,0,6,4,4,4300,4300,0,0
Georgia,PIKE,L1292,F468,8,0,0.5,1,5,1,4,1,0.8,4.5,1,0.9,4,2,4,2200,2200,1,0
Georgia,PIKE,L0309,F024,9,0,0,0,1,0.2,1,1,0.2,1,1,0.2,6,4,11,1900,1900,1,0
Georgia,PIKE,L1240,F873,10,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1500,1500,0,0
Georgia,PIKE,L0843,F468,9,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1600,1600,0,0
Georgia,PIKE,L0055,F572,12,0,0,0,1,0.25,1,1,0.25,0.75,0.75,0.1875,7,2,16,3500,3500,1,0
Georgia,PIKE,L1254,F024,11,0,0.5,1,3,1,2,1,0.666666666666667,3,1,1,8,1,1,750,750,1,0
Georgia,PIKE,L0954,F368,5,0,0,0,3,1,2,1,0.666666666666667,3,1,1,2,1,13,5496,5496,1,0
Georgia,PIKE,L0212,F693,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2120,2120,0,0
Georgia,PIKE,L1063,F398,9,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0
